Created as New Dataset,
Raman Shift / cm-1,INT
2312.00,116
2311.00,103
2310.00,89
2309.00,81
2308.00,76
2307.00,70
2306.00,68
2305.00,65
2304.00,63
2303.00,58
2302.00,54
2301.00,50
2300.00,47
2299.00,45
2298.00,42
2297.00,41
2296.00,39
2295.00,44
2294.00,51
2293.00,58
2292.00,57
2291.00,54
2290.00,51
2289.00,52
2288.00,53
2287.00,54
2286.00,56
2285.00,59
2284.00,58
2283.00,52
2282.00,46
2281.00,44
2280.00,44
2279.00,45
2278.00,40
2277.00,32
2276.00,24
2275.00,20
2274.00,16
2273.00,11
2272.00,-0
2271.00,-13
2270.00,-15
2269.00,12
2268.00,40
2267.00,55
2266.00,45
2265.00,34
2264.00,28
2263.00,26
2262.00,24
2261.00,23
2260.00,21
2259.00,19
2258.00,15
2257.00,10
2256.00,5
2255.00,1
2254.00,-2
2253.00,-6
2252.00,-9
2251.00,-11
2250.00,-13
2249.00,-12
2248.00,-11
2247.00,-12
2246.00,-19
2245.00,-27
2244.00,-23
2243.00,-9
2242.00,5
2241.00,10
2240.00,9
2239.00,9
2238.00,6
2237.00,3
2236.00,-1
2235.00,-13
2234.00,-27
2233.00,-39
2232.00,-35
2231.00,-28
2230.00,-23
2229.00,-26
2228.00,-29
2227.00,-31
2226.00,-32
2225.00,-32
2224.00,-31
2223.00,-29
2222.00,-26
2221.00,-27
2220.00,-33
2219.00,-39
2218.00,-45
2217.00,-52
2216.00,-59
2215.00,-63
2214.00,-65
2213.00,-68
2212.00,-68
2211.00,-67
2210.00,-66
2209.00,-67
2208.00,-69
2207.00,-70
2206.00,-62
2205.00,-53
2204.00,-44
2203.00,-41
2202.00,-39
2201.00,-37
2200.00,-41
2199.00,-45
2198.00,-50
2197.00,-58
2196.00,-66
2195.00,-75
2194.00,-91
2193.00,-107
2192.00,-119
2191.00,-121
2190.00,-123
2189.00,-125
2188.00,-128
2187.00,-130
2186.00,-127
2185.00,-118
2184.00,-109
2183.00,-102
2182.00,-95
2181.00,-89
2180.00,-87
2179.00,-89
2178.00,-91
2177.00,-86
2176.00,-78
2175.00,-70
2174.00,-66
2173.00,-66
2172.00,-65
2171.00,-66
2170.00,-69
2169.00,-72
2168.00,-75
2167.00,-77
2166.00,-80
2165.00,-83
2164.00,-86
2163.00,-89
2162.00,-94
2161.00,-99
2160.00,-104
2159.00,-110
2158.00,-115
2157.00,-120
2156.00,-117
2155.00,-112
2154.00,-109
2153.00,-113
2152.00,-120
2151.00,-126
2150.00,-122
2149.00,-116
2148.00,-110
2147.00,-107
2146.00,-105
2145.00,-102
2144.00,-96
2143.00,-90
2142.00,-84
2141.00,-88
2140.00,-93
2139.00,-98
2138.00,-103
2137.00,-107
2136.00,-111
2135.00,-115
2134.00,-119
2133.00,-123
2132.00,-127
2131.00,-131
2130.00,-133
2129.00,-125
2128.00,-116
2127.00,-108
2126.00,-110
2125.00,-113
2124.00,-115
2123.00,-113
2122.00,-110
2121.00,-106
2120.00,-90
2119.00,-73
2118.00,-58
2117.00,-58
2116.00,-61
2115.00,-63
2114.00,-62
2113.00,-61
2112.00,-61
2111.00,-67
2110.00,-74
2109.00,-79
2108.00,-73
2107.00,-64
2106.00,-56
2105.00,-60
2104.00,-66
2103.00,-72
2102.00,-72
2101.00,-69
2100.00,-67
2099.00,-67
2098.00,-69
2097.00,-70
2096.00,-68
2095.00,-65
2094.00,-62
2093.00,-62
2092.00,-64
2091.00,-66
2090.00,-58
2089.00,-44
2088.00,-32
2087.00,-30
2086.00,-34
2085.00,-39
2084.00,-42
2083.00,-46
2082.00,-50
2081.00,-49
2080.00,-45
2079.00,-42
2078.00,-43
2077.00,-48
2076.00,-54
2075.00,-55
2074.00,-52
2073.00,-48
2072.00,-44
2071.00,-39
2070.00,-33
2069.00,-24
2068.00,-7
2067.00,10
2066.00,21
2065.00,15
2064.00,9
2063.00,5
2062.00,13
2061.00,22
2060.00,27
2059.00,19
2058.00,10
2057.00,3
2056.00,5
2055.00,9
2054.00,12
2053.00,11
2052.00,10
2051.00,9
2050.00,10
2049.00,12
2048.00,14
2047.00,13
2046.00,12
2045.00,11
2044.00,8
2043.00,5
2042.00,2
2041.00,1
2040.00,2
2039.00,3
2038.00,16
2037.00,43
2036.00,69
2035.00,90
2034.00,101
2033.00,112
2032.00,116
2031.00,103
2030.00,89
2029.00,80
2028.00,85
2027.00,91
2026.00,94
2025.00,87
2024.00,78
2023.00,71
2022.00,74
2021.00,79
2020.00,85
2019.00,93
2018.00,101
2017.00,109
2016.00,117
2015.00,124
2014.00,130
2013.00,135
2012.00,137
2011.00,140
2010.00,144
2009.00,150
2008.00,157
2007.00,165
2006.00,176
2005.00,188
2004.00,197
2003.00,200
2002.00,203
2001.00,205
2000.00,206
1999.00,207
1998.00,207
1997.00,209
1996.00,210
1995.00,212
1994.00,221
1993.00,234
1992.00,246
1991.00,249
1990.00,245
1989.00,240
1988.00,239
1987.00,241
1986.00,243
1985.00,248
1984.00,261
1983.00,274
1982.00,285
1981.00,282
1980.00,277
1979.00,272
1978.00,272
1977.00,272
1976.00,273
1975.00,280
1974.00,291
1973.00,302
1972.00,310
1971.00,315
1970.00,320
1969.00,323
1968.00,322
1967.00,321
1966.00,322
1965.00,329
1964.00,337
1963.00,344
1962.00,352
1961.00,359
1960.00,366
1959.00,365
1958.00,360
1957.00,356
1956.00,357
1955.00,362
1954.00,367
1953.00,372
1952.00,376
1951.00,380
1950.00,385
1949.00,390
1948.00,395
1947.00,401
1946.00,409
1945.00,417
1944.00,426
1943.00,435
1942.00,443
1941.00,451
1940.00,457
1939.00,460
1938.00,463
1937.00,464
1936.00,462
1935.00,459
1934.00,456
1933.00,455
1932.00,455
1931.00,455
1930.00,462
1929.00,472
1928.00,481
1927.00,490
1926.00,499
1925.00,508
1924.00,518
1923.00,529
1922.00,540
1921.00,549
1920.00,554
1919.00,559
1918.00,562
1917.00,555
1916.00,547
1915.00,539
1914.00,538
1913.00,538
1912.00,538
1911.00,543
1910.00,551
1909.00,559
1908.00,563
1907.00,561
1906.00,559
1905.00,558
1904.00,565
1903.00,572
1902.00,580
1901.00,582
1900.00,581
1899.00,581
1898.00,579
1897.00,576
1896.00,572
1895.00,572
1894.00,578
1893.00,585
1892.00,592
1891.00,596
1890.00,601
1889.00,605
1888.00,605
1887.00,604
1886.00,603
1885.00,607
1884.00,617
1883.00,627
1882.00,632
1881.00,627
1880.00,622
1879.00,617
1878.00,620
1877.00,625
1876.00,630
1875.00,630
1874.00,627
1873.00,624
1872.00,622
1871.00,622
1870.00,623
1869.00,622
1868.00,618
1867.00,613
1866.00,609
1865.00,614
1864.00,622
1863.00,629
1862.00,630
1861.00,624
1860.00,617
1859.00,612
1858.00,608
1857.00,605
1856.00,602
1855.00,597
1854.00,592
1853.00,587
1852.00,587
1851.00,592
1850.00,596
1849.00,600
1848.00,602
1847.00,603
1846.00,605
1845.00,608
1844.00,611
1843.00,613
1842.00,612
1841.00,609
1840.00,605
1839.00,602
1838.00,600
1837.00,598
1836.00,596
1835.00,593
1834.00,589
1833.00,585
1832.00,593
1831.00,606
1830.00,619
1829.00,628
1828.00,630
1827.00,632
1826.00,634
1825.00,642
1824.00,651
1823.00,659
1822.00,660
1821.00,657
1820.00,654
1819.00,653
1818.00,654
1817.00,655
1816.00,656
1815.00,654
1814.00,652
1813.00,649
1812.00,649
1811.00,651
1810.00,652
1809.00,653
1808.00,655
1807.00,657
1806.00,659
1805.00,657
1804.00,654
1803.00,652
1802.00,650
1801.00,648
1800.00,646
1799.00,643
1798.00,639
1797.00,635
1796.00,632
1795.00,630
1794.00,628
1793.00,627
1792.00,629
1791.00,635
1790.00,642
1789.00,648
1788.00,652
1787.00,656
1786.00,660
1785.00,657
1784.00,650
1783.00,643
1782.00,639
1781.00,642
1780.00,645
1779.00,649
1778.00,668
1777.00,688
1776.00,709
1775.00,721
1774.00,725
1773.00,729
1772.00,732
1771.00,730
1770.00,727
1769.00,724
1768.00,724
1767.00,725
1766.00,726
1765.00,727
1764.00,729
1763.00,732
1762.00,735
1761.00,747
1760.00,761
1759.00,775
1758.00,784
1757.00,788
1756.00,793
1755.00,797
1754.00,797
1753.00,797
1752.00,797
1751.00,796
1750.00,794
1749.00,792
1748.00,794
1747.00,803
1746.00,814
1745.00,823
1744.00,830
1743.00,836
1742.00,843
1741.00,845
1740.00,841
1739.00,838
1738.00,835
