Unnamed: 0,Unnamed: 1,Unnamed: 2
,2592.232035,0.030798
,2590.303291,0.030591
,2588.374546,0.030326
,2586.445802,0.030151
,2584.517058,0.030065
,2582.588314,0.030123
,2580.65957,0.030259
,2578.730826,0.030292
,2576.802082,0.030283
,2574.873338,0.030273
,2572.944594,0.0302
,2571.01585,0.030128
,2569.087106,0.030116
,2567.158362,0.030147
,2565.229618,0.030176
,2563.300874,0.03018
,2561.372129,0.030171
,2559.443385,0.030118
,2557.514641,0.030004
,2555.585897,0.029883
,2553.657153,0.029746
,2551.728409,0.029661
,2549.799665,0.029751
,2547.870921,0.029803
,2545.942177,0.029629
,2544.013433,0.029438
,2542.084689,0.029355
,2540.155945,0.029365
,2538.227201,0.029462
,2536.298456,0.029487
,2534.369712,0.029465
,2532.440968,0.029687
,2530.512224,0.030007
,2528.58348,0.029999
,2526.654736,0.029757
,2524.725992,0.029703
,2522.797248,0.029912
,2520.868504,0.030214
,2518.93976,0.030471
,2517.011016,0.030573
,2515.082272,0.030587
,2513.153528,0.030619
,2511.224784,0.030638
,2509.296039,0.030633
,2507.367295,0.030538
,2505.438551,0.030316
,2503.509807,0.030096
,2501.581063,0.029927
,2499.652319,0.029722
,2497.723575,0.029467
,2495.794831,0.029296
,2493.866087,0.029295
,2491.937343,0.029286
,2490.008599,0.029106
,2488.079855,0.028907
,2486.151111,0.028886
,2484.222366,0.028909
,2482.293622,0.028679
,2480.364878,0.028301
,2478.436134,0.028147
,2476.50739,0.028287
,2474.578646,0.028495
,2472.649902,0.028558
,2470.721158,0.028537
,2468.792414,0.028559
,2466.86367,0.028484
,2464.934926,0.028327
,2463.006182,0.028335
,2461.077438,0.028466
,2459.148694,0.028554
,2457.219949,0.028496
,2455.291205,0.028251
,2453.362461,0.028023
,2451.433717,0.027955
,2449.504973,0.027983
,2447.576229,0.028076
,2445.647485,0.028203
,2443.718741,0.028378
,2441.789997,0.028531
,2439.861253,0.02853
,2437.932509,0.028498
,2436.003765,0.028526
,2434.075021,0.028593
,2432.146277,0.028688
,2430.217532,0.028659
,2428.288788,0.028485
,2426.360044,0.028373
,2424.4313,0.028439
,2422.502556,0.028697
,2420.573812,0.029055
,2418.645068,0.029285
,2416.716324,0.029228
,2414.78758,0.029007
,2412.858836,0.028961
,2410.930092,0.029167
,2409.001348,0.029396
,2407.072604,0.029554
,2405.143859,0.029633
,2403.215115,0.029611
,2401.286371,0.029568
,2399.357627,0.029653
,2397.428883,0.029945
,2395.500139,0.030282
,2393.571395,0.030431
,2391.642651,0.030407
,2389.713907,0.030342
,2387.785163,0.030274
,2385.856419,0.030232
,2383.927675,0.030271
,2381.998931,0.030404
,2380.070187,0.030551
,2378.141442,0.030654
,2376.212698,0.030843
,2374.283954,0.031175
,2372.35521,0.031441
,2370.426466,0.031535
,2368.497722,0.031629
,2366.568978,0.031764
,2364.640234,0.031774
,2362.71149,0.03178
,2360.782746,0.031928
,2358.854002,0.031918
,2356.925258,0.031657
,2354.996514,0.031485
,2353.06777,0.031496
,2351.139025,0.031474
,2349.210281,0.031364
,2347.281537,0.031294
,2345.352793,0.031345
,2343.424049,0.031519
,2341.495305,0.031762
,2339.566561,0.031934
,2337.637817,0.031996
,2335.709073,0.032048
,2333.780329,0.032088
,2331.851585,0.032077
,2329.922841,0.032033
,2327.994097,0.031762
,2326.065352,0.031088
,2324.136608,0.030337
,2322.207864,0.029917
,2320.27912,0.029691
,2318.350376,0.029403
,2316.421632,0.029136
,2314.492888,0.028945
,2312.564144,0.02873
,2310.6354,0.028459
,2308.706656,0.028242
,2306.777912,0.028205
,2304.849168,0.028231
,2302.920424,0.028058
,2300.99168,0.027645
,2299.062935,0.02723
,2297.134191,0.026993
,2295.205447,0.026835
,2293.276703,0.02661
,2291.347959,0.026282
,2289.419215,0.025803
,2287.490471,0.025199
,2285.561727,0.024629
,2283.632983,0.02418
,2281.704239,0.023903
,2279.775495,0.023752
,2277.846751,0.023486
,2275.918007,0.023033
,2273.989262,0.02256
,2272.060518,0.022291
,2270.131774,0.022362
,2268.20303,0.022486
,2266.274286,0.022349
,2264.345542,0.022082
,2262.416798,0.021698
,2260.488054,0.021129
,2258.55931,0.020597
,2256.630566,0.020222
,2254.701822,0.020056
,2252.773078,0.020183
,2250.844334,0.02035
,2248.91559,0.020213
,2246.986845,0.019673
,2245.058101,0.019006
,2243.129357,0.018651
,2241.200613,0.018511
,2239.271869,0.018345
,2237.343125,0.018203
,2235.414381,0.018147
,2233.485637,0.018136
,2231.556893,0.017931
,2229.628149,0.017649
,2227.699405,0.017598
,2225.770661,0.017445
,2223.841917,0.01695
,2221.913173,0.016539
,2219.984428,0.016465
,2218.055684,0.016242
,2216.12694,0.015567
,2214.198196,0.014797
,2212.269452,0.01416
,2210.340708,0.013794
,2208.411964,0.013788
,2206.48322,0.013938
,2204.554476,0.014074
,2202.625732,0.013985
,2200.696988,0.013485
,2198.768244,0.012935
,2196.8395,0.012891
,2194.910755,0.013153
,2192.982011,0.013113
,2191.053267,0.012794
,2189.124523,0.01253
,2187.195779,0.012165
,2185.267035,0.011588
,2183.338291,0.011284
,2181.409547,0.011527
,2179.480803,0.011982
,2177.552059,0.012114
,2175.623315,0.011702
,2173.694571,0.011279
,2171.765827,0.011125
,2169.837083,0.010692
,2167.908338,0.010018
,2165.979594,0.009695
,2164.05085,0.009412
,2162.122106,0.008706
,2160.193362,0.008203
,2158.264618,0.008325
,2156.335874,0.00871
,2154.40713,0.009425
,2152.478386,0.010416
,2150.549642,0.011143
,2148.620898,0.011571
,2146.692154,0.011883
